C,W,T,Registers,L1(Dcache),L2,Mapping,ALUs,occupancy_width,occupancy_depth,total_occupancy,greedy_thruput_desired_depth
2,4,32,64,16,2,TM,256,1.0,0.9166666666666666,0.9166666666666666,79.70949999999999
4,4,16,64,16,2,TM,256,1.0,0.8958333333333334,0.8958333333333334,79.70949999999999
8,4,8,64,32,2,TM,256,1.0,0.8854166666666666,0.8854166666666666,79.70949999999999
16,4,4,64,64,2,TM,256,1.0,0.8802083333333334,0.8802083333333334,79.70949999999999
2,4,16,32,16,2,TM,128,1.0,0.8958333333333334,0.8958333333333334,79.70949999999999
4,4,8,32,16,2,TM,128,1.0,0.8854166666666666,0.8854166666666666,79.70949999999999
8,4,4,32,32,2,TM,128,1.0,0.8802083333333334,0.8802083333333334,79.70949999999999
16,4,2,32,64,2,TM,128,1.0,0.8802083333333334,0.8802083333333334,79.70949999999999
2,4,8,16,16,2,TM,64,1.0,0.9659090909090909,0.9659090909090909,79.70949999999999
4,4,4,16,16,2,TM,64,1.0,0.9602272727272727,0.9602272727272727,79.70949999999999
8,4,2,16,32,2,TM,64,1.0,0.9602272727272727,0.9602272727272727,79.70949999999999
2,4,4,8,16,2,TM,32,1.0,0.9602272727272727,0.9602272727272727,79.70949999999999
4,4,2,8,16,2,TM,32,1.0,0.9602272727272727,0.9602272727272727,79.70949999999999
2,4,2,4,16,2,TM,16,1.0,0.9825581395348837,0.9825581395348837,79.70949999999999
